sched,app,step_time
greedy,leanmd,539.481878
greedy,leanmd,1471.363068
greedy,leanmd,1071.020126
greedy,leanmd,1528.483868
greedy,leanmd,1437.987089
greedy,leanmd,6691.134930
greedy,leanmd,1186.354876
greedy,leanmd,1732.182026
greedy,leanmd,1227.818012
greedy,leanmd,1655.025005
greedy,leanmd,717.718124
greedy,leanmd,1262.529850
greedy,leanmd,1312.287092
greedy,leanmd,1541.461945
greedy,leanmd,1193.510056
greedy,leanmd,4534.487963
greedy,leanmd,1653.285027
greedy,leanmd,2376.875877
greedy,leanmd,618.691921
greedy,leanmd,2485.237122
greedy,leanmd,1465.612888
greedy,leanmd,2951.537848
greedy,leanmd,184.289932
greedy,leanmd,2299.803972
greedy,leanmd,506.938219
greedy,leanmd,4975.584030
greedy,leanmd,1226.341009
greedy,leanmd,2821.139812
greedy,leanmd,1053.659916
greedy,leanmd,2045.660019
greedy,leanmd,928.102970
greedy,leanmd,2788.096905
greedy,leanmd,353.384018
greedy,leanmd,2142.220020
greedy,leanmd,683.183908
greedy,leanmd,7116.410017
greedy,leanmd,2026.618004
greedy,leanmd,3167.429924
greedy,leanmd,829.629183
greedy,leanmd,1980.914116
greedy,leanmd,356.712818
greedy,leanmd,2748.497009
greedy,leanmd,1232.903957
greedy,leanmd,2138.037920
greedy,leanmd,1394.797802
greedy,leanmd,2461.715937
greedy,leanmd,1006.943941
greedy,leanmd,2796.322823
greedy,leanmd,1475.389004
greedy,leanmd,1585.379839
greedy,leanmd,1759.882927
greedy,leanmd,1585.690975
greedy,leanmd,1618.432999
greedy,leanmd,1587.018013
greedy,leanmd,1472.734928
greedy,leanmd,4937.458992
greedy,leanmd,522.650003
greedy,leanmd,1799.753904
greedy,leanmd,434.762955
greedy,leanmd,1573.195219
greedy,leanmd,788.081884
greedy,leanmd,1583.127975
greedy,leanmd,790.664911
greedy,leanmd,1171.815872
greedy,leanmd,906.657934
greedy,leanmd,7534.396172
greedy,leanmd,323.913097
greedy,leanmd,2114.513159
greedy,leanmd,433.909893
greedy,leanmd,1475.353003
greedy,leanmd,1123.082161
greedy,leanmd,1268.002987
greedy,leanmd,1048.021793
greedy,leanmd,1586.458921
greedy,leanmd,468.957186
greedy,leanmd,6801.982880
greedy,leanmd,680.365801
greedy,leanmd,1691.087008
greedy,leanmd,208.787918
greedy,leanmd,1991.236925
greedy,leanmd,760.631084
greedy,leanmd,1542.372942
greedy,leanmd,856.827974
greedy,leanmd,1446.171045
greedy,leanmd,1369.865894
greedy,leanmd,6947.421789
greedy,leanmd,825.190067
greedy,leanmd,1740.180016
greedy,leanmd,326.296091
greedy,leanmd,2016.809940
greedy,leanmd,1223.827124
greedy,leanmd,1640.384912
greedy,leanmd,589.690924
greedy,leanmd,2050.038099
greedy,leanmd,394.393921
greedy,leanmd,7050.863981
greedy,leanmd,847.694159
greedy,leanmd,2005.477190
greedy,leanmd,467.218161
greedy,leanmd,2088.359833
greedy,leanmd,967.358828
greedy,leanmd,1512.627125
greedy,leanmd,1303.178072
greedy,leanmd,1365.751982
greedy,leanmd,993.841887
greedy,leanmd,6921.719074
greedy,leanmd,1010.382891
greedy,leanmd,1651.940107
greedy,leanmd,1801.602840
greedy,leanmd,1812.863827
greedy,leanmd,1295.939922
greedy,leanmd,1531.877041
greedy,leanmd,1027.189970
greedy,leanmd,1785.197973
greedy,leanmd,623.798132
greedy,leanmd,6680.658817
greedy,leanmd,1157.373190
greedy,leanmd,1676.251888
greedy,leanmd,1201.274872
greedy,leanmd,1864.603996
greedy,leanmd,1081.925154
greedy,leanmd,1373.661995
greedy,leanmd,1257.138014
greedy,leanmd,2241.898060
greedy,leanmd,927.881002
greedy,leanmd,8095.633984
greedy,leanmd,442.802906
greedy,leanmd,2359.872103
greedy,leanmd,1485.800982
greedy,leanmd,2766.077042
greedy,leanmd,942.392826
greedy,leanmd,2698.112011
greedy,leanmd,1007.990837
greedy,leanmd,2588.741064
greedy,leanmd,179.098129
greedy,leanmd,6299.305916
greedy,leanmd,1283.694983
greedy,leanmd,1784.949064
greedy,leanmd,2020.783901
greedy,leanmd,2366.400003
greedy,leanmd,1173.879862
greedy,leanmd,2819.123030
greedy,leanmd,396.573067
greedy,leanmd,2013.624907
greedy,leanmd,830.379963
greedy,leanmd,3256.244183
greedy,leanmd,1117.689848
greedy,leanmd,2012.143135
greedy,leanmd,1334.046125
greedy,leanmd,1761.245012
greedy,leanmd,1584.778070
greedy,leanmd,1552.049875
greedy,leanmd,1618.484020
greedy,leanmd,1617.105961
greedy,leanmd,1441.051006
greedy,leanmd,6200.943947
greedy,leanmd,794.032097
greedy,leanmd,1359.474182
greedy,leanmd,995.624065
greedy,leanmd,1498.141050
greedy,leanmd,686.357021
greedy,leanmd,1578.462124
greedy,leanmd,1091.559887
greedy,leanmd,1050.788164
greedy,leanmd,858.261108
greedy,leanmd,6579.160929
greedy,leanmd,477.223873
greedy,leanmd,1074.617863
greedy,leanmd,1480.355024
greedy,leanmd,1729.504108
greedy,leanmd,970.726967
greedy,leanmd,1544.066191
greedy,leanmd,721.221924
greedy,leanmd,1723.480940
greedy,leanmd,410.475969
greedy,leanmd,7405.695200
greedy,leanmd,471.218109
greedy,leanmd,1584.658861
greedy,leanmd,393.452883
greedy,leanmd,2318.263054
greedy,leanmd,755.378008
greedy,leanmd,1651.983976
greedy,leanmd,563.834906
greedy,leanmd,2027.709961
greedy,leanmd,292.275906
greedy,leanmd,6999.085903
greedy,leanmd,705.258131
greedy,leanmd,1543.971062
greedy,leanmd,1222.484112
greedy,leanmd,1912.158966
greedy,leanmd,357.197046
greedy,leanmd,1478.455782
greedy,leanmd,1687.636852
greedy,leanmd,1621.398926
greedy,leanmd,618.371010
greedy,leanmd,6937.151909
greedy,leanmd,902.363777
greedy,leanmd,1839.297056
greedy,leanmd,828.323126
greedy,leanmd,1871.568918
greedy,leanmd,913.747072
greedy,leanmd,1783.590078
greedy,leanmd,1045.020103
greedy,leanmd,1766.360044
greedy,leanmd,1034.029961
greedy,leanmd,7615.262032
greedy,leanmd,911.983967
greedy,leanmd,2360.709906
greedy,leanmd,615.756035
greedy,leanmd,2839.915991
greedy,leanmd,792.438984
greedy,leanmd,2655.719995
greedy,leanmd,394.442081
greedy,leanmd,2349.553823
greedy,leanmd,432.702065
greedy,leanmd,7093.935013
greedy,leanmd,1291.831017
greedy,leanmd,1692.872047
greedy,leanmd,1043.619871
greedy,leanmd,2766.596079
greedy,leanmd,619.499207
greedy,leanmd,1976.830006
greedy,leanmd,1358.749866
greedy,leanmd,2281.636000
greedy,leanmd,683.653831
greedy,leanmd,7451.069117
greedy,leanmd,1557.703018
greedy,leanmd,2327.383995
greedy,leanmd,1666.058064
greedy,leanmd,3064.372063
greedy,leanmd,680.920839
greedy,leanmd,2530.744076
greedy,leanmd,1210.885048
greedy,leanmd,2209.451199
greedy,leanmd,640.486002
greedy,leanmd,7849.996090
greedy,leanmd,1482.341051
greedy,leanmd,2231.995106
greedy,leanmd,1621.116161
greedy,leanmd,2227.905989
greedy,leanmd,1552.064180
greedy,leanmd,2243.721962
greedy,leanmd,1354.182005
greedy,leanmd,2586.375952
greedy,leanmd,1042.240143
greedy,leanmd,2325.695038
greedy,leanmd,1325.242043
greedy,leanmd,1909.519911
greedy,leanmd,1705.170870
greedy,leanmd,2000.662088
greedy,leanmd,1644.752979
greedy,leanmd,1551.787138
greedy,leanmd,1640.319109
greedy,leanmd,1550.535202
greedy,leanmd,1439.336061
greedy,leanmd,6985.823154
greedy,leanmd,604.426861
greedy,leanmd,2095.602036
greedy,leanmd,225.150824
greedy,leanmd,1955.513954
greedy,leanmd,291.510105
greedy,leanmd,2060.464859
greedy,leanmd,360.577106
greedy,leanmd,1905.897141
greedy,leanmd,319.242954
greedy,leanmd,5687.258005
greedy,leanmd,370.059013
greedy,leanmd,1716.346979
greedy,leanmd,980.896950
greedy,leanmd,2120.832920
greedy,leanmd,390.702009
greedy,leanmd,1842.725992
greedy,leanmd,167.747021
greedy,leanmd,1770.106077
greedy,leanmd,438.886166
greedy,leanmd,6548.286915
greedy,leanmd,719.652891
greedy,leanmd,1729.781151
greedy,leanmd,613.470793
greedy,leanmd,1914.710045
greedy,leanmd,495.579958
greedy,leanmd,1868.324995
greedy,leanmd,809.934855
greedy,leanmd,1531.878948
greedy,leanmd,692.884922
greedy,leanmd,4960.945129
greedy,leanmd,1363.705158
greedy,leanmd,2317.541122
greedy,leanmd,541.954041
greedy,leanmd,1993.849993
greedy,leanmd,608.145952
greedy,leanmd,2086.504936
greedy,leanmd,504.424095
greedy,leanmd,1691.102982
greedy,leanmd,699.199915
greedy,leanmd,7271.951914
greedy,leanmd,1112.735033
greedy,leanmd,2123.049974
greedy,leanmd,508.040905
greedy,leanmd,2157.950163
greedy,leanmd,322.980165
greedy,leanmd,2341.811895
greedy,leanmd,1007.344961
greedy,leanmd,2012.857914
greedy,leanmd,578.771114
greedy,leanmd,6586.122036
greedy,leanmd,1495.547056
greedy,leanmd,1063.451052
greedy,leanmd,1905.776024
greedy,leanmd,1764.671087
greedy,leanmd,537.230968
greedy,leanmd,1580.919981
greedy,leanmd,1491.296053
greedy,leanmd,1898.367167
greedy,leanmd,935.165882
greedy,leanmd,6169.939995
greedy,leanmd,1136.155844
greedy,leanmd,2594.305038
greedy,leanmd,827.233076
greedy,leanmd,3248.950958
greedy,leanmd,540.395021
greedy,leanmd,2978.812218
greedy,leanmd,369.170189
greedy,leanmd,2231.251955
greedy,leanmd,1154.001951
greedy,leanmd,5180.587769
greedy,leanmd,1631.841898
greedy,leanmd,1997.593880
greedy,leanmd,1467.688084
greedy,leanmd,1957.710981
greedy,leanmd,1582.036972
greedy,leanmd,1833.549023
greedy,leanmd,1242.587090
greedy,leanmd,1811.200857
greedy,leanmd,1703.148842
greedy,leanmd,7553.030014
greedy,leanmd,1181.788921
greedy,leanmd,3064.925909
greedy,leanmd,941.440105
greedy,leanmd,3096.848011
greedy,leanmd,1071.173906
greedy,leanmd,2457.430124
greedy,leanmd,1449.598074
greedy,leanmd,2228.651047
greedy,leanmd,2068.724871
greedy,leanmd,3076.800823
greedy,leanmd,1255.357981
greedy,leanmd,2051.192999
greedy,leanmd,1406.748056
greedy,leanmd,1580.512047
greedy,leanmd,1587.683916
greedy,leanmd,1584.295988
greedy,leanmd,1616.316080
greedy,leanmd,1584.099054
greedy,leanmd,1474.834919
greedy,leanmd,5776.098967
greedy,leanmd,984.400034
greedy,leanmd,1881.828070
greedy,leanmd,824.259996
greedy,leanmd,1153.033972
greedy,leanmd,215.771914
greedy,leanmd,2342.808962
greedy,leanmd,284.293890
greedy,leanmd,1885.360003
greedy,leanmd,238.542795
greedy,leanmd,6960.257053
greedy,leanmd,310.653925
greedy,leanmd,1812.922955
greedy,leanmd,291.547060
greedy,leanmd,2193.571091
greedy,leanmd,398.934126
greedy,leanmd,1758.846045
greedy,leanmd,652.426958
greedy,leanmd,1867.239952
greedy,leanmd,217.705965
greedy,leanmd,4753.547907
greedy,leanmd,218.630075
greedy,leanmd,1733.167887
greedy,leanmd,1068.869114
greedy,leanmd,1597.127914
greedy,leanmd,597.967863
greedy,leanmd,2281.522989
greedy,leanmd,357.465982
greedy,leanmd,1833.103895
greedy,leanmd,359.066963
greedy,leanmd,5008.749008
greedy,leanmd,1150.933981
greedy,leanmd,2843.935966
greedy,leanmd,219.913960
greedy,leanmd,2371.979952
greedy,leanmd,432.767153
greedy,leanmd,1981.333971
greedy,leanmd,756.249905
greedy,leanmd,2013.988972
greedy,leanmd,792.496920
greedy,leanmd,5109.626055
greedy,leanmd,616.302013
greedy,leanmd,2194.687843
greedy,leanmd,783.167839
greedy,leanmd,1924.211025
greedy,leanmd,1336.667061
greedy,leanmd,1935.753822
greedy,leanmd,941.065073
greedy,leanmd,2051.347017
greedy,leanmd,610.904932
greedy,leanmd,4501.648903
greedy,leanmd,1619.202852
greedy,leanmd,2085.539103
greedy,leanmd,960.834980
greedy,leanmd,1775.520086
greedy,leanmd,792.943001
greedy,leanmd,1871.032953
greedy,leanmd,1801.452875
greedy,leanmd,1690.732956
greedy,leanmd,614.083052
greedy,leanmd,7488.889933
greedy,leanmd,825.326920
greedy,leanmd,2736.582041
greedy,leanmd,1031.905890
greedy,leanmd,2272.980928
greedy,leanmd,1304.501057
greedy,leanmd,2231.454849
greedy,leanmd,1268.300056
greedy,leanmd,1452.675819
greedy,leanmd,2018.134117
greedy,leanmd,5679.720163
greedy,leanmd,1097.445011
greedy,leanmd,2697.798014
greedy,leanmd,893.271923
greedy,leanmd,1979.109049
greedy,leanmd,1449.888945
greedy,leanmd,2289.994955
greedy,leanmd,1052.895069
greedy,leanmd,2702.246904
greedy,leanmd,469.527006
greedy,leanmd,7185.919046
greedy,leanmd,1548.038006
greedy,leanmd,2035.396099
greedy,leanmd,2117.300034
greedy,leanmd,3273.762941
greedy,leanmd,857.596159
greedy,leanmd,3058.553934
greedy,leanmd,1306.429148
greedy,leanmd,2976.677179
greedy,leanmd,394.820929
greedy,leanmd,2126.127958
greedy,leanmd,1337.066174
greedy,leanmd,2249.076843
greedy,leanmd,1511.623859
greedy,leanmd,2056.187868
greedy,leanmd,1651.268959
greedy,leanmd,1619.967937
greedy,leanmd,1584.074020
greedy,leanmd,1552.395105
greedy,leanmd,1507.033825
greedy,leanmd,6444.539070
greedy,leanmd,1073.631048
greedy,leanmd,1650.050163
greedy,leanmd,465.986967
greedy,leanmd,1360.318184
greedy,leanmd,969.956875
greedy,leanmd,1550.559044
greedy,leanmd,536.880970
greedy,leanmd,1694.045067
greedy,leanmd,588.055134
greedy,leanmd,7147.397995
greedy,leanmd,182.611942
greedy,leanmd,1619.511843
greedy,leanmd,697.268009
greedy,leanmd,1760.138035
greedy,leanmd,323.506117
greedy,leanmd,1698.324919
greedy,leanmd,871.842146
greedy,leanmd,1463.074923
greedy,leanmd,647.176981
greedy,leanmd,6798.359156
greedy,leanmd,516.808987
greedy,leanmd,2224.020958
greedy,leanmd,437.422037
greedy,leanmd,2143.152952
greedy,leanmd,1013.550997
greedy,leanmd,1171.165943
greedy,leanmd,1016.746044
greedy,leanmd,1609.302998
greedy,leanmd,531.735897
greedy,leanmd,5919.275999
greedy,leanmd,525.681973
greedy,leanmd,1940.740824
greedy,leanmd,1377.305031
greedy,leanmd,1909.708023
greedy,leanmd,351.148129
greedy,leanmd,1734.266996
greedy,leanmd,830.805779
greedy,leanmd,1761.143923
greedy,leanmd,274.773121
greedy,leanmd,6241.119862
greedy,leanmd,1146.527052
greedy,leanmd,1874.086857
greedy,leanmd,294.199944
greedy,leanmd,2269.819021
greedy,leanmd,778.755188
greedy,leanmd,1555.454016
greedy,leanmd,1368.241072
greedy,leanmd,1215.043068
greedy,leanmd,1404.762030
greedy,leanmd,6805.138826
greedy,leanmd,809.830904
greedy,leanmd,1426.709175
greedy,leanmd,1601.379871
greedy,leanmd,2031.720161
greedy,leanmd,1129.230022
greedy,leanmd,1192.675114
greedy,leanmd,1213.211060
greedy,leanmd,1257.471085
greedy,leanmd,853.426933
greedy,leanmd,7240.116835
greedy,leanmd,1734.596968
greedy,leanmd,2697.467089
greedy,leanmd,970.023155
greedy,leanmd,2126.824141
greedy,leanmd,938.289881
greedy,leanmd,2770.959854
greedy,leanmd,790.534973
greedy,leanmd,1912.948847
greedy,leanmd,1642.825127
greedy,leanmd,7136.433125
greedy,leanmd,1439.664125
greedy,leanmd,2050.414085
greedy,leanmd,2803.452969
greedy,leanmd,1525.959015
greedy,leanmd,816.162825
greedy,leanmd,2149.916172
greedy,leanmd,1476.708889
greedy,leanmd,2025.343180
greedy,leanmd,795.560837
greedy,leanmd,7407.279015
greedy,leanmd,1639.901876
greedy,leanmd,3472.836018
greedy,leanmd,900.556803
greedy,leanmd,2356.754065
greedy,leanmd,1522.176981
greedy,leanmd,2043.891907
greedy,leanmd,1560.995102
greedy,leanmd,1804.546833
greedy,leanmd,1836.506128
greedy,leanmd,3375.922918
greedy,leanmd,1210.926056
greedy,leanmd,2001.451969
greedy,leanmd,1224.644899
greedy,leanmd,1727.840900
greedy,leanmd,1583.595991
greedy,leanmd,1618.306875
greedy,leanmd,1619.740009
greedy,leanmd,1513.638020
greedy,leanmd,1535.994053
greedy,leanmd,6514.143944
greedy,leanmd,1081.321001
greedy,leanmd,1560.286999
greedy,leanmd,600.718975
greedy,leanmd,1489.709139
greedy,leanmd,501.550198
greedy,leanmd,1581.766844
greedy,leanmd,822.639942
greedy,leanmd,1671.496868
greedy,leanmd,536.473036
greedy,leanmd,7275.598049
greedy,leanmd,328.345060
greedy,leanmd,1448.991060
greedy,leanmd,1137.895823
greedy,leanmd,1480.036974
greedy,leanmd,776.160955
greedy,leanmd,1720.667839
greedy,leanmd,608.356953
greedy,leanmd,1648.217916
greedy,leanmd,703.233004
greedy,leanmd,6962.912083
greedy,leanmd,356.721878
greedy,leanmd,1379.060984
greedy,leanmd,1199.834108
greedy,leanmd,1431.496143
greedy,leanmd,793.749094
greedy,leanmd,1691.590071
greedy,leanmd,1040.303946
greedy,leanmd,1512.568951
greedy,leanmd,785.728931
greedy,leanmd,6810.570002
greedy,leanmd,323.690891
greedy,leanmd,1653.888941
greedy,leanmd,1007.134914
greedy,leanmd,1914.966106
greedy,leanmd,982.810974
greedy,leanmd,1520.414114
greedy,leanmd,1195.116043
greedy,leanmd,1303.771973
greedy,leanmd,777.706861
greedy,leanmd,6318.321943
greedy,leanmd,1550.595999
greedy,leanmd,2301.181793
greedy,leanmd,172.176123
greedy,leanmd,1867.105961
greedy,leanmd,1020.966053
greedy,leanmd,2043.676853
greedy,leanmd,587.147951
greedy,leanmd,1788.477898
greedy,leanmd,549.462080
greedy,leanmd,6227.034092
greedy,leanmd,1620.118856
greedy,leanmd,1624.171019
greedy,leanmd,994.686127
greedy,leanmd,1628.751993
greedy,leanmd,893.177032
greedy,leanmd,1916.653872
greedy,leanmd,501.449108
greedy,leanmd,2196.359873
greedy,leanmd,572.772026
greedy,leanmd,5470.437050
greedy,leanmd,2020.533085
greedy,leanmd,2268.579960
greedy,leanmd,468.528032
greedy,leanmd,2336.720943
greedy,leanmd,1440.591097
greedy,leanmd,1846.361876
greedy,leanmd,1647.276878
greedy,leanmd,2408.197880
greedy,leanmd,897.737980
greedy,leanmd,5081.974030
greedy,leanmd,1869.389057
greedy,leanmd,1658.116102
greedy,leanmd,970.417023
greedy,leanmd,2495.143890
greedy,leanmd,1304.270983
greedy,leanmd,2284.060001
greedy,leanmd,1089.185953
greedy,leanmd,2450.203896
greedy,leanmd,1044.661999
greedy,leanmd,6656.883001
greedy,leanmd,1070.819855
greedy,leanmd,1944.163799
greedy,leanmd,1100.278854
greedy,leanmd,2464.566946
greedy,leanmd,1558.856964
greedy,leanmd,2554.066896
greedy,leanmd,1256.696224
greedy,leanmd,2307.054996
greedy,leanmd,851.942062
greedy,leanmd,3120.990992
greedy,leanmd,1241.203070
greedy,leanmd,2194.340944
greedy,leanmd,1298.920870
greedy,leanmd,1652.229071
greedy,leanmd,1584.858179
greedy,leanmd,1654.237032
greedy,leanmd,1595.729113
greedy,leanmd,1548.344851
greedy,leanmd,1440.989971
greedy,leanmd,7177.620888
greedy,leanmd,467.483044
greedy,leanmd,1549.342155
greedy,leanmd,682.649851
greedy,leanmd,1684.232950
greedy,leanmd,826.242924
greedy,leanmd,1649.973154
greedy,leanmd,399.190903
greedy,leanmd,1700.999975
greedy,leanmd,540.093899
greedy,leanmd,7202.153921
greedy,leanmd,649.511814
greedy,leanmd,2588.391066
greedy,leanmd,250.293016
greedy,leanmd,1727.885008
greedy,leanmd,291.466951
greedy,leanmd,1831.026077
greedy,leanmd,183.600187
greedy,leanmd,1833.017111
greedy,leanmd,432.142973
greedy,leanmd,4871.068001
greedy,leanmd,348.414898
greedy,leanmd,1799.936056
greedy,leanmd,900.942087
greedy,leanmd,1979.549170
greedy,leanmd,789.819956
greedy,leanmd,1910.128117
greedy,leanmd,434.607029
greedy,leanmd,2061.514139
greedy,leanmd,272.863865
greedy,leanmd,7176.928997
greedy,leanmd,328.131914
greedy,leanmd,1687.379122
greedy,leanmd,723.493814
greedy,leanmd,2620.718002
greedy,leanmd,471.621990
greedy,leanmd,1980.602026
greedy,leanmd,143.190145
greedy,leanmd,1586.771011
greedy,leanmd,646.808147
greedy,leanmd,4176.947117
greedy,leanmd,1255.776882
greedy,leanmd,1873.908997
greedy,leanmd,1222.460985
greedy,leanmd,2389.427900
greedy,leanmd,670.184851
greedy,leanmd,2052.157879
greedy,leanmd,622.277021
greedy,leanmd,2127.588987
greedy,leanmd,502.824068
greedy,leanmd,4821.906090
greedy,leanmd,1239.064932
greedy,leanmd,1592.881918
greedy,leanmd,1847.779989
greedy,leanmd,2295.022964
greedy,leanmd,336.587191
greedy,leanmd,2014.717817
greedy,leanmd,921.931028
greedy,leanmd,2061.589003
greedy,leanmd,323.118210
greedy,leanmd,6808.432817
greedy,leanmd,1328.270912
greedy,leanmd,2291.233063
greedy,leanmd,732.813120
greedy,leanmd,2807.751179
greedy,leanmd,898.643970
greedy,leanmd,2415.801048
greedy,leanmd,286.724091
greedy,leanmd,2264.635801
greedy,leanmd,1165.356874
greedy,leanmd,6509.262085
greedy,leanmd,1973.582029
greedy,leanmd,2375.854015
greedy,leanmd,684.872866
greedy,leanmd,1794.922829
greedy,leanmd,1641.020060
greedy,leanmd,2110.011101
greedy,leanmd,1581.163883
greedy,leanmd,2123.434067
greedy,leanmd,444.504023
greedy,leanmd,7644.407988
greedy,leanmd,1053.963900
greedy,leanmd,2991.567135
greedy,leanmd,1759.860039
greedy,leanmd,3027.342081
greedy,leanmd,646.800041
greedy,leanmd,2661.144018
greedy,leanmd,1691.775084
greedy,leanmd,2558.115005
greedy,leanmd,286.413193
greedy,leanmd,2972.922087
greedy,leanmd,1413.309097
greedy,leanmd,2181.568861
greedy,leanmd,1331.743002
greedy,leanmd,1679.554939
greedy,leanmd,1620.338917
greedy,leanmd,1583.277941
greedy,leanmd,1565.607071
greedy,leanmd,1614.567995
greedy,leanmd,1403.244972
greedy,leanmd,7071.187019
greedy,leanmd,502.686977
greedy,leanmd,1821.548223
greedy,leanmd,329.254866
greedy,leanmd,1616.863966
greedy,leanmd,543.359995
greedy,leanmd,1483.736038
greedy,leanmd,612.398863
greedy,leanmd,1764.490843
greedy,leanmd,696.410179
greedy,leanmd,7187.601089
greedy,leanmd,362.457991
greedy,leanmd,1579.395056
greedy,leanmd,614.048004
greedy,leanmd,1793.743134
greedy,leanmd,758.783102
greedy,leanmd,1596.511126
greedy,leanmd,935.828924
greedy,leanmd,1369.468212
greedy,leanmd,500.131845
greedy,leanmd,6924.782038
greedy,leanmd,496.715069
greedy,leanmd,1878.628969
greedy,leanmd,399.650097
greedy,leanmd,2047.433138
greedy,leanmd,251.595020
greedy,leanmd,2125.091076
greedy,leanmd,214.541912
greedy,leanmd,1873.419046
greedy,leanmd,828.314066
greedy,leanmd,6981.488943
greedy,leanmd,904.329062
greedy,leanmd,2233.020067
greedy,leanmd,390.002012
greedy,leanmd,1453.150034
greedy,leanmd,611.547947
greedy,leanmd,2331.398010
greedy,leanmd,658.946991
greedy,leanmd,1832.874060
greedy,leanmd,651.532173
greedy,leanmd,5180.711985
greedy,leanmd,1223.228931
greedy,leanmd,2415.258884
greedy,leanmd,759.243965
greedy,leanmd,2513.350964
greedy,leanmd,730.110884
greedy,leanmd,2799.925804
greedy,leanmd,650.572062
greedy,leanmd,1941.915035
greedy,leanmd,432.769060
greedy,leanmd,5803.220987
greedy,leanmd,1523.571968
greedy,leanmd,1934.994936
greedy,leanmd,1405.348063
greedy,leanmd,2351.752043
greedy,leanmd,883.994818
greedy,leanmd,1811.491966
greedy,leanmd,962.972164
greedy,leanmd,2384.418964
greedy,leanmd,326.764107
greedy,leanmd,6768.916130
greedy,leanmd,2183.523893
greedy,leanmd,2710.431099
greedy,leanmd,1184.126139
greedy,leanmd,2557.037830
greedy,leanmd,790.625095
greedy,leanmd,2153.517008
greedy,leanmd,1053.107977
greedy,leanmd,2373.141050
greedy,leanmd,1333.395958
greedy,leanmd,7381.422997
greedy,leanmd,1723.938942
greedy,leanmd,2376.718044
greedy,leanmd,901.218176
greedy,leanmd,2840.890169
greedy,leanmd,1059.466839
greedy,leanmd,2686.651945
greedy,leanmd,786.291122
greedy,leanmd,2887.767076
greedy,leanmd,321.532011
greedy,leanmd,7492.126942
greedy,leanmd,1522.293091
greedy,leanmd,3587.610006
greedy,leanmd,659.530878
greedy,leanmd,3597.207069
greedy,leanmd,576.722145
greedy,leanmd,2877.667904
greedy,leanmd,905.318975
greedy,leanmd,2768.759966
greedy,leanmd,820.430040
nolb,leanmd,3105.938911
nolb,leanmd,1395.211935
nolb,leanmd,2098.901033
nolb,leanmd,1224.499941
nolb,leanmd,1607.860088
nolb,leanmd,1607.249022
nolb,leanmd,1596.431971
nolb,leanmd,1584.995985
nolb,leanmd,1605.460882
nolb,leanmd,1404.367924
nolb,leanmd,2812.467813
nolb,leanmd,1078.305006
nolb,leanmd,1401.523113
nolb,leanmd,1619.883060
nolb,leanmd,1981.518030
nolb,leanmd,1654.069185
nolb,leanmd,1595.098019
nolb,leanmd,1584.764004
nolb,leanmd,1582.078934
nolb,leanmd,2197.498083
nolb,leanmd,2483.289957
nolb,leanmd,1086.176872
nolb,leanmd,1288.998127
nolb,leanmd,1657.883883
nolb,leanmd,2085.664034
nolb,leanmd,1583.908081
nolb,leanmd,1586.783886
nolb,leanmd,1583.287954
nolb,leanmd,1583.452940
nolb,leanmd,1438.033104
nolb,leanmd,2808.868885
nolb,leanmd,1080.993891
nolb,leanmd,1330.600023
nolb,leanmd,1585.072994
nolb,leanmd,2017.467976
nolb,leanmd,1652.392864
nolb,leanmd,1547.099829
nolb,leanmd,1593.883038
nolb,leanmd,1609.961033
nolb,leanmd,2142.138004
nolb,leanmd,2621.665955
nolb,leanmd,1169.955969
nolb,leanmd,1271.070957
nolb,leanmd,1520.978928
nolb,leanmd,2015.983820
nolb,leanmd,1654.461145
nolb,leanmd,1618.166924
nolb,leanmd,1548.458815
nolb,leanmd,1585.768938
nolb,leanmd,1474.843979
nolb,leanmd,2738.341808
nolb,leanmd,1214.656115
nolb,leanmd,1266.360044
nolb,leanmd,1764.470100
nolb,leanmd,1798.002005
nolb,leanmd,1658.885002
nolb,leanmd,1616.853952
nolb,leanmd,1583.437920
nolb,leanmd,1584.564924
nolb,leanmd,2155.521870
nolb,leanmd,2536.382914
nolb,leanmd,1171.460867
nolb,leanmd,1270.581961
nolb,leanmd,1591.624975
nolb,leanmd,1980.000973
nolb,leanmd,1617.483854
nolb,leanmd,1621.845007
nolb,leanmd,1583.985090
nolb,leanmd,1583.982229
nolb,leanmd,1438.714027
nolb,leanmd,2842.948198
nolb,leanmd,1182.843208
nolb,leanmd,1302.843094
nolb,leanmd,1626.081944
nolb,leanmd,1903.591871
nolb,leanmd,1654.733896
nolb,leanmd,1616.459131
nolb,leanmd,1583.786011
nolb,leanmd,1549.301863
nolb,leanmd,2190.511942
nolb,leanmd,2597.460032
nolb,leanmd,1078.563929
nolb,leanmd,1345.556974
nolb,leanmd,1687.776089
nolb,leanmd,1945.441961
nolb,leanmd,1621.568918
nolb,leanmd,1618.119001
nolb,leanmd,1549.520016
nolb,leanmd,1582.112074
nolb,leanmd,1475.914955
nolb,leanmd,2740.157127
nolb,leanmd,1075.048923
nolb,leanmd,1403.781176
nolb,leanmd,1551.251173
nolb,leanmd,2085.860968
nolb,leanmd,1547.363997
nolb,leanmd,1585.370064
nolb,leanmd,1584.107161
nolb,leanmd,1584.636927
nolb,leanmd,2410.551071
nolb,leanmd,2935.963869
nolb,leanmd,1424.427032
nolb,leanmd,2158.658981
